Area Code,Churn,Day Mins,Day Mins,State,churn_transformed,prediction,prob,CustServ Calls,Intl Mins
408,0,122,122,DC,0,0,2.900701465e-12,1,5.8
415,0,122.2,122.2,NY,0,0,2.900701465e-12,1,9.7
415,0,122.4,122.4,ME,0,0,2.900701465e-12,1,12.5
510,0,122.4,122.4,DC,0,0,2.900701465e-12,1,11.5
510,0,122.5,122.5,NJ,0,0,2.900701465e-12,2,8
415,0,122.8,122.8,RI,0,0,2.900701465e-12,2,10.7
510,0,122.9,122.9,ID,0,0,2.900701465e-12,2,9.6
415,0,123,123,WV,0,0,2.900701465e-12,1,13.3
415,0,123.1,123.1,WV,0,0,2.900701465e-12,0,9.3
415,0,123.1,123.1,AL,0,0,2.900701465e-12,2,12.6
415,0,123.3,123.3,VA,0,0,2.900701465e-12,1,12.7
415,0,123.7,123.7,DC,0,0,2.900701465e-12,0,13.3
510,0,123.7,123.7,AK,0,0,2.900701465e-12,1,13.1
408,0,123.8,123.8,SC,0,0,2.900701465e-12,0,3.7
510,0,123.8,123.8,UT,0,0,2.900701465e-12,2,7.3
408,0,124,124,VT,0,0,2.900701465e-12,1,12.3
510,0,124,124,WV,0,0,2.900701465e-12,2,11.7
408,0,124.1,124.1,GA,0,0,2.900701465e-12,3,6.4
510,0,124.1,124.1,GA,0,0,2.900701465e-12,3,6.7
415,0,124.2,124.2,HI,0,0,2.900701465e-12,2,13.1
408,0,124.3,124.3,CO,0,0,2.900701465e-12,0,14.8
510,0,124.3,124.3,WA,0,0,2.900701465e-12,0,3.5
415,0,124.3,124.3,AR,0,0,2.900701465e-12,1,7.9
415,0,124.3,124.3,NE,0,0,2.900701465e-12,3,15.5
415,0,124.3,124.3,WV,0,0,2.900701465e-12,3,7.5
415,0,124.4,124.4,DE,0,0,2.900701465e-12,0,11.3
415,0,124.4,124.4,CT,0,0,2.900701465e-12,2,10.4
415,0,124.5,124.5,ND,0,0,2.900701465e-12,1,6.4
415,0,124.6,124.6,HI,0,0,2.900701465e-12,1,10.5
408,0,124.7,124.7,DC,0,0,2.900701465e-12,1,7.8
415,0,124.8,124.8,IL,0,0,2.900701465e-12,0,13.4
415,0,124.8,124.8,ID,0,0,2.900701465e-12,2,8.6
510,0,124.8,124.8,AR,0,0,2.900701465e-12,2,10
415,0,124.8,124.8,MI,0,0,2.900701465e-12,3,10.6
415,0,124.9,124.9,OK,0,0,2.900701465e-12,2,11.6
415,0,125,125,SD,0,0,2.900701465e-12,2,10.2
408,0,125.1,125.1,CO,0,0,2.900701465e-12,3,11.2
408,0,125.2,125.2,ID,0,0,2.900701465e-12,0,18.9
408,0,125.2,125.2,MN,0,0,2.900701465e-12,0,8.3
415,0,125.2,125.2,WY,0,0,2.900701465e-12,1,12.9
415,0,125.2,125.2,IN,0,0,2.900701465e-12,3,12.6
415,0,125.3,125.3,TN,0,0,2.900701465e-12,1,8.4
415,0,125.3,125.3,MA,0,0,2.900701465e-12,3,6.3
510,0,125.4,125.4,WY,0,0,2.900701465e-12,1,11
510,0,125.4,125.4,HI,0,0,2.900701465e-12,2,11.4
415,0,125.5,125.5,MO,0,0,2.900701465e-12,1,8.9
510,0,125.6,125.6,DE,0,0,2.900701465e-12,1,5.4
408,0,125.7,125.7,PA,0,0,2.900701465e-12,1,12.9
415,0,125.9,125.9,ND,0,0,2.900701465e-12,1,10.3
415,0,126,126,CT,0,0,2.900701465e-12,1,7.6
510,0,126,126,MS,0,0,2.900701465e-12,3,10.2
415,0,126.1,126.1,MO,0,0,2.900701465e-12,1,9.8
510,0,126.3,126.3,TN,0,0,2.900701465e-12,0,9.6
415,0,126.3,126.3,MS,0,0,2.900701465e-12,1,10.6
408,0,126.3,126.3,IA,0,0,2.900701465e-12,2,9.8
408,0,126.3,126.3,GA,0,0,2.900701465e-12,3,9.4
408,0,126.7,126.7,DE,0,0,2.900701465e-12,1,13.3
415,0,126.7,126.7,VT,0,0,2.900701465e-12,2,14.4
510,0,126.8,126.8,SC,0,0,2.900701465e-12,0,8.4
415,0,126.9,126.9,CO,0,0,2.900701465e-12,1,8
408,0,127,127,TN,0,0,2.900701465e-12,0,6.1
415,0,127,127,CO,0,0,2.900701465e-12,1,7.5
415,0,127.1,127.1,GA,0,0,2.900701465e-12,1,12.1
415,0,127.1,127.1,SC,0,0,2.900701465e-12,1,7.1
510,0,127.1,127.1,SD,0,0,2.900701465e-12,3,5
510,0,127.2,127.2,NC,0,0,2.900701465e-12,0,8.1
510,0,127.3,127.3,RI,0,0,2.900701465e-12,1,10.3
408,0,127.4,127.4,MS,0,0,2.900701465e-12,0,9.1
408,0,127.7,127.7,DE,0,0,2.900701465e-12,1,10.6
510,0,127.7,127.7,ND,0,0,2.900701465e-12,2,5.8
415,0,127.8,127.8,NE,0,0,2.900701465e-12,2,15.9
408,0,127.9,127.9,AL,0,0,2.900701465e-12,0,12.5
415,0,128.1,128.1,MD,0,0,2.900701465e-12,0,15.6
415,0,128.1,128.1,AL,0,0,2.900701465e-12,1,11.6
510,0,128.2,128.2,IL,0,0,2.900701465e-12,0,8.9
408,0,128.2,128.2,AL,0,0,2.900701465e-12,1,11.2
408,0,128.2,128.2,WA,0,0,2.900701465e-12,2,8.8
415,0,128.2,128.2,UT,0,0,2.900701465e-12,3,11.7
510,0,128.3,128.3,VA,0,0,2.900701465e-12,2,14.3
408,0,128.5,128.5,OR,0,0,2.900701465e-12,1,6.8
510,0,128.5,128.5,NY,0,0,2.900701465e-12,1,0
415,0,128.6,128.6,DE,0,0,2.900701465e-12,0,11.4
415,0,128.7,128.7,CT,0,0,2.900701465e-12,0,10.8
408,0,128.7,128.7,WV,0,0,2.900701465e-12,1,10.3
415,0,128.7,128.7,OK,0,0,2.900701465e-12,1,12.8
408,0,128.8,128.8,IA,0,0,2.900701465e-12,1,11.2
408,0,128.8,128.8,WY,0,0,2.900701465e-12,1,14
408,0,128.8,128.8,MN,0,0,2.900701465e-12,2,14.1
415,0,128.8,128.8,LA,0,0,2.900701465e-12,2,10.3
415,0,129,129,SD,0,0,2.900701465e-12,1,11.6
510,0,129,129,KS,0,0,2.900701465e-12,2,11.2
415,0,129.3,129.3,MI,0,0,2.900701465e-12,1,9.6
415,0,129.3,129.3,MS,0,0,2.900701465e-12,2,12.9
510,0,129.3,129.3,ME,0,0,2.900701465e-12,3,12.3
415,0,129.4,129.4,VT,0,0,2.900701465e-12,0,13.3
415,0,129.4,129.4,WV,0,0,2.900701465e-12,2,1.1
415,0,129.5,129.5,MD,0,0,2.900701465e-12,1,10.9
510,0,129.5,129.5,RI,0,0,2.900701465e-12,1,11.9
415,0,129.6,129.6,WV,0,0,2.900701465e-12,1,14.5
415,0,129.6,129.6,WI,0,0,2.900701465e-12,3,9.4
510,0,129.7,129.7,MA,0,0,2.900701465e-12,2,12.2
415,0,129.9,129.9,UT,0,0,2.900701465e-12,0,13.3
510,0,129.9,129.9,MI,0,0,2.900701465e-12,1,14.3
510,0,129.9,129.9,AL,0,0,2.900701465e-12,3,11.2
415,0,130,130,TX,0,0,2.900701465e-12,0,8.3
415,0,130.1,130.1,UT,0,0,2.900701465e-12,0,11.4
415,0,130.1,130.1,MN,0,0,2.900701465e-12,2,13.5
415,0,130.2,130.2,VA,0,0,2.900701465e-12,2,14
510,0,130.2,130.2,FL,0,0,2.900701465e-12,3,14
415,0,130.5,130.5,churn analysis,0,0,2.900701465e-12,0,13
415,0,130.6,130.6,MI,0,0,2.900701465e-12,3,15.6
415,0,130.8,130.8,MA,0,0,2.900701465e-12,1,10
510,0,130.9,130.9,WA,0,0,2.900701465e-12,1,12.4
415,0,131.1,131.1,AZ,0,0,2.900701465e-12,1,4.3
408,0,131.2,131.2,MT,0,0,2.900701465e-12,2,10.2
408,0,131.2,131.2,NC,0,0,2.900701465e-12,2,8.2
415,0,131.2,131.2,DE,0,0,2.900701465e-12,2,12.8
408,0,131.5,131.5,VA,0,0,2.900701465e-12,2,10
408,0,131.6,131.6,NM,0,0,2.900701465e-12,3,10.2
415,0,131.7,131.7,MS,0,0,2.900701465e-12,1,10.7
510,0,131.7,131.7,WV,0,0,2.900701465e-12,1,11
415,0,131.8,131.8,CT,0,0,2.900701465e-12,1,11.3
415,0,131.8,131.8,CO,0,0,2.900701465e-12,2,7.7
510,0,131.9,131.9,CO,0,0,2.900701465e-12,1,7.1
510,0,131.9,131.9,AK,0,0,2.900701465e-12,3,14.7
415,0,132,132,NM,0,0,2.900701465e-12,0,13.5
408,0,132,132,DC,0,0,2.900701465e-12,1,11.6
415,0,132,132,ME,0,0,2.900701465e-12,1,8.7
415,0,132,132,VA,0,0,2.900701465e-12,3,0
408,0,132.1,132.1,NJ,0,0,2.900701465e-12,3,6.9
510,0,132.4,132.4,CO,0,0,2.900701465e-12,1,8.6
510,0,132.4,132.4,DC,0,0,2.900701465e-12,2,6
415,0,132.7,132.7,NM,0,0,2.900701465e-12,3,12.9
510,0,132.9,132.9,WV,0,0,2.900701465e-12,3,9.9
510,0,133,133,AK,0,0,2.900701465e-12,1,11.2
415,0,133.1,133.1,TN,0,0,2.900701465e-12,1,10.3
510,0,133.1,133.1,AR,0,0,2.900701465e-12,1,6.8
415,0,133.2,133.2,WY,0,0,2.900701465e-12,1,11
415,0,133.3,133.3,DC,0,0,2.900701465e-12,0,11.6
510,0,133.3,133.3,SD,0,0,2.900701465e-12,1,13.5
510,0,133.3,133.3,NY,0,0,2.900701465e-12,2,5.6
415,0,133.4,133.4,HI,0,0,2.900701465e-12,1,5.9
415,0,133.4,133.4,NY,0,0,2.900701465e-12,1,11.1
510,0,133.4,133.4,WA,0,0,2.900701465e-12,1,10.2
415,0,133.5,133.5,MO,0,0,2.900701465e-12,1,11.7
408,0,133.7,133.7,NV,0,0,2.900701465e-12,0,5.9
415,0,133.8,133.8,CO,0,0,2.900701465e-12,0,8.9
415,0,133.8,133.8,MN,0,0,2.900701465e-12,1,10.5
415,0,133.9,133.9,MT,0,0,2.900701465e-12,1,15.4
510,0,134,134,IA,0,0,2.900701465e-12,0,9.7
408,0,134,134,WI,0,0,2.900701465e-12,3,7.3
415,0,134.1,134.1,VA,0,0,2.900701465e-12,2,10.5
510,0,134.2,134.2,RI,0,0,2.900701465e-12,0,10.7
415,0,134.2,134.2,AZ,0,0,2.900701465e-12,1,8.2
408,0,134.2,134.2,NM,0,0,2.900701465e-12,2,8.5
415,0,134.3,134.3,MT,0,0,2.900701465e-12,2,12.6
408,0,134.3,134.3,MT,0,0,2.900701465e-12,3,14.7
415,0,134.4,134.4,WV,0,0,2.900701465e-12,1,9.4
408,0,134.5,134.5,IL,0,0,2.900701465e-12,1,15.4
415,0,134.7,134.7,OK,0,0,2.900701465e-12,1,7.7
408,0,134.7,134.7,MI,0,0,2.900701465e-12,2,6.6
415,0,134.7,134.7,SC,0,0,2.900701465e-12,2,11.8
415,0,134.7,134.7,RI,0,0,2.900701465e-12,3,7.6
510,0,134.8,134.8,CA,0,0,2.900701465e-12,1,6.7
408,0,134.8,134.8,WA,0,0,2.900701465e-12,2,7.7
415,0,134.9,134.9,NV,0,0,2.900701465e-12,1,10.2
510,0,134.9,134.9,MT,0,0,2.900701465e-12,1,11.3
510,0,134.9,134.9,NC,0,0,2.900701465e-12,1,15
408,0,134.9,134.9,CT,0,0,2.900701465e-12,3,14.7
408,0,135,135,churn analysis,0,0,2.900701465e-12,1,12.5
415,0,135.1,135.1,ND,0,0,2.900701465e-12,1,11.7
415,0,135.2,135.2,MO,0,0,2.900701465e-12,2,8.4
415,0,135.2,135.2,OH,0,0,2.900701465e-12,2,10.2
415,0,135.4,135.4,MI,0,0,2.900701465e-12,0,17.5
408,0,135.4,135.4,churn analysis,0,0,2.900701465e-12,1,7.9
510,0,135.4,135.4,IN,0,0,2.900701465e-12,1,10.6
408,0,135.8,135.8,VT,0,0,2.900701465e-12,0,12.6
510,0,135.8,135.8,AK,0,0,2.900701465e-12,2,12.3
510,0,135.8,135.8,MO,0,0,2.900701465e-12,2,7.9
415,0,135.9,135.9,MT,0,0,2.900701465e-12,1,9.4
510,0,135.9,135.9,OR,0,0,2.900701465e-12,6,9.5
415,0,136.1,136.1,MD,0,0,2.900701465e-12,0,11.3
415,0,136.1,136.1,IA,0,0,2.900701465e-12,1,11.3
415,0,136.1,136.1,MS,0,0,2.900701465e-12,1,4.4
408,0,136.1,136.1,LA,0,0,2.900701465e-12,2,10.1
408,0,136.2,136.2,AR,0,0,2.900701465e-12,0,9.6
415,0,136.2,136.2,VT,0,0,2.900701465e-12,3,13.3
415,0,136.3,136.3,SC,0,0,2.900701465e-12,0,7.1
415,0,136.4,136.4,WV,0,0,2.900701465e-12,3,11.5
415,0,136.7,136.7,OH,0,0,2.900701465e-12,0,9.8
415,0,136.7,136.7,VT,0,0,2.900701465e-12,0,8.6
510,0,136.8,136.8,CA,0,0,2.900701465e-12,2,12.5
415,0,137,137,WY,0,0,2.900701465e-12,2,10
408,0,137.1,137.1,MD,0,0,2.900701465e-12,1,8.6
415,0,137.1,137.1,IA,0,0,2.900701465e-12,1,11.1
415,0,137.1,137.1,WI,0,0,2.900701465e-12,2,11.5
415,0,137.2,137.2,MO,0,0,2.900701465e-12,1,14.3
408,0,137.3,137.3,AZ,0,0,2.900701465e-12,0,10.2
415,0,137.3,137.3,MA,0,0,2.900701465e-12,1,10.5
415,0,137.4,137.4,CT,0,0,2.900701465e-12,2,10.2
510,0,137.4,137.4,MI,0,0,2.900701465e-12,3,14
510,0,137.4,137.4,RI,0,0,2.900701465e-12,3,12.4
415,0,137.5,137.5,MT,0,0,2.900701465e-12,0,13.4
415,0,137.5,137.5,NY,0,0,2.900701465e-12,2,13.3
415,0,137.6,137.6,NC,0,0,2.900701465e-12,2,9.6
408,0,137.6,137.6,CT,0,0,2.900701465e-12,3,5.8
510,0,137.8,137.8,KS,0,0,2.900701465e-12,1,8.7
415,0,137.8,137.8,AZ,0,0,2.900701465e-12,2,11
415,0,137.8,137.8,VT,0,0,2.900701465e-12,2,14.1
510,0,137.9,137.9,WA,0,0,2.900701465e-12,1,11
415,0,138.1,138.1,CO,0,0,2.900701465e-12,1,8.3
408,0,138.1,138.1,VT,0,0,2.900701465e-12,2,6.8
415,0,138.1,138.1,VT,0,0,2.900701465e-12,2,8.2
415,0,138.3,138.3,NE,0,0,2.900701465e-12,0,8.3
408,0,138.3,138.3,NH,0,0,2.900701465e-12,3,13.5
510,0,138.3,138.3,TX,0,0,2.900701465e-12,3,9.6
415,0,138.5,138.5,IA,0,0,2.900701465e-12,1,11.1
408,0,138.6,138.6,TX,0,0,2.900701465e-12,0,7.8
510,0,138.6,138.6,DC,0,0,2.900701465e-12,1,9.8
408,0,138.7,138.7,VA,0,0,2.900701465e-12,0,10
415,0,138.7,138.7,WY,0,0,2.900701465e-12,2,4.9
415,0,138.8,138.8,DE,0,0,2.900701465e-12,1,11.8
510,0,138.9,138.9,OH,0,0,2.900701465e-12,1,10.8
415,0,138.9,138.9,VA,0,0,2.900701465e-12,2,9.2
408,0,139,139,DE,0,0,2.900701465e-12,0,12.1
510,0,139,139,NV,0,0,2.900701465e-12,2,15.7
408,0,139,139,HI,0,0,2.900701465e-12,4,6.1
510,0,139.1,139.1,IA,0,0,2.900701465e-12,5,11.4
408,0,139.2,139.2,DE,0,0,2.900701465e-12,3,11.8
408,0,139.3,139.3,AK,0,0,2.900701465e-12,3,8.1
415,0,139.4,139.4,RI,0,0,2.900701465e-12,0,7.7
408,0,139.4,139.4,MA,0,0,2.900701465e-12,1,13.6
408,0,139.4,139.4,NH,0,0,2.900701465e-12,2,10
415,0,139.5,139.5,RI,0,0,2.900701465e-12,0,13.1
408,0,139.6,139.6,CA,0,0,2.900701465e-12,1,10.8
408,0,139.6,139.6,OH,0,0,2.900701465e-12,2,8.8
415,0,139.6,139.6,NY,0,0,2.900701465e-12,2,8.8
415,0,139.6,139.6,UT,0,0,2.900701465e-12,2,15
415,0,139.7,139.7,WA,0,0,2.900701465e-12,2,11.3
510,0,139.8,139.8,VA,0,0,2.900701465e-12,0,5.5
510,0,139.8,139.8,TX,0,0,2.900701465e-12,2,9.4
415,0,139.9,139.9,VT,0,0,2.900701465e-12,2,12.7
415,0,140,140,KS,0,0,2.900701465e-12,2,12.5
415,0,140.1,140.1,RI,0,0,2.900701465e-12,1,3.8
415,0,140.1,140.1,WY,0,0,2.900701465e-12,1,8
415,0,140.1,140.1,MN,0,0,2.900701465e-12,2,11.2
408,0,140.2,140.2,NH,0,0,2.900701465e-12,1,7.1
415,0,140.4,140.4,ID,0,0,2.900701465e-12,0,7.9
408,0,140.4,140.4,NJ,0,0,2.900701465e-12,1,11.1
408,0,140.5,140.5,SC,0,0,2.900701465e-12,2,9.5
510,0,140.6,140.6,MI,0,0,2.900701465e-12,2,6.8
408,0,140.7,140.7,WA,0,0,2.900701465e-12,0,11.7
415,0,140.7,140.7,DE,0,0,2.900701465e-12,2,12.4
415,0,140.8,140.8,MI,0,0,2.900701465e-12,1,10.9
408,0,141,141,AZ,0,0,2.900701465e-12,3,4.9
415,0,141.1,141.1,AZ,0,0,2.900701465e-12,3,21.2
415,0,141.1,141.1,LA,0,0,2.900701465e-12,5,16.7
415,0,141.2,141.2,NE,0,0,2.900701465e-12,1,11.4
408,0,141.2,141.2,WA,0,0,2.900701465e-12,2,7
408,0,141.3,141.3,AL,0,0,2.900701465e-12,1,7.8
415,0,141.3,141.3,TN,0,0,2.900701465e-12,1,6.4
510,0,141.3,141.3,NV,0,0,2.900701465e-12,1,8.2
510,0,141.3,141.3,OR,0,0,2.900701465e-12,2,11.2
510,0,141.3,141.3,SC,0,0,2.900701465e-12,3,9.4
415,0,141.4,141.4,NY,0,0,2.900701465e-12,0,8.1
510,0,141.4,141.4,IA,0,0,2.900701465e-12,1,7.7
510,0,141.4,141.4,churn analysis,0,0,2.900701465e-12,2,5.6
510,0,141.4,141.4,NY,0,0,2.900701465e-12,2,8.1
415,0,141.5,141.5,TX,0,0,2.900701465e-12,2,3.4
415,0,141.6,141.6,WV,0,0,2.900701465e-12,0,10.2
408,0,141.7,141.7,CO,0,0,2.900701465e-12,0,8.5
415,0,141.7,141.7,RI,0,0,2.900701465e-12,0,8.8
415,0,141.7,141.7,WV,0,0,2.900701465e-12,0,10.2
415,0,141.7,141.7,OH,0,0,2.900701465e-12,1,12
408,0,141.8,141.8,MT,0,0,2.900701465e-12,1,7.8
415,0,141.9,141.9,TN,0,0,2.900701465e-12,0,8.7
415,0,142,142,DC,0,0,2.900701465e-12,1,11.3
408,0,142.1,142.1,OH,0,0,2.900701465e-12,1,11
510,0,142.1,142.1,FL,0,0,2.900701465e-12,1,9.6
408,0,142.2,142.2,SD,0,0,2.900701465e-12,1,10.1
510,0,142.3,142.3,LA,0,0,2.900701465e-12,0,9.1
408,0,142.3,142.3,SD,0,0,2.900701465e-12,1,16
415,0,142.3,142.3,NC,0,0,2.900701465e-12,1,6.6
415,0,142.3,142.3,NV,0,0,2.900701465e-12,1,9.9
408,0,142.3,142.3,MT,0,0,2.900701465e-12,2,12.8
408,0,142.3,142.3,VA,0,0,2.900701465e-12,2,6
408,0,142.4,142.4,MN,0,0,2.900701465e-12,1,4.6
415,0,142.4,142.4,CT,0,0,2.900701465e-12,1,11.1
415,0,142.4,142.4,MS,0,0,2.900701465e-12,2,13.4
408,0,142.5,142.5,NC,0,0,2.900701465e-12,2,10
415,0,142.5,142.5,VT,0,0,2.900701465e-12,2,7.5
510,0,142.5,142.5,AR,0,0,2.900701465e-12,2,7.8
510,0,142.5,142.5,NH,0,0,2.900701465e-12,2,8.2
408,0,142.6,142.6,MO,0,0,2.900701465e-12,3,12
415,0,142.8,142.8,IL,0,0,2.900701465e-12,1,8.9
415,0,142.9,142.9,OR,0,0,2.900701465e-12,0,6.6
415,0,142.9,142.9,AZ,0,0,2.900701465e-12,1,10.8
415,0,143.1,143.1,AL,0,0,2.900701465e-12,2,7.1
415,0,143.1,143.1,OH,0,0,2.900701465e-12,2,11.4
415,0,143.2,143.2,AZ,0,0,2.900701465e-12,1,11.6
415,0,143.2,143.2,MN,0,0,2.900701465e-12,1,11.9
510,0,143.2,143.2,NY,0,0,2.900701465e-12,1,7.6
408,0,143.3,143.3,NY,0,0,2.900701465e-12,1,6
415,0,143.3,143.3,NM,0,0,2.900701465e-12,1,11.5
415,0,143.3,143.3,RI,0,0,2.900701465e-12,1,10.1
415,0,143.4,143.4,NY,0,0,2.900701465e-12,2,9.7
510,0,143.4,143.4,WV,0,0,2.900701465e-12,3,9.4
408,0,143.5,143.5,HI,0,0,2.900701465e-12,0,11.2
510,0,143.5,143.5,OH,0,0,2.900701465e-12,0,11.3
415,0,143.5,143.5,OK,0,0,2.900701465e-12,3,8.8
415,0,143.6,143.6,SC,0,0,2.900701465e-12,1,8.6
510,0,143.6,143.6,OH,0,0,2.900701465e-12,2,15.5
415,0,143.6,143.6,PA,0,0,2.900701465e-12,3,10.8
415,0,143.7,143.7,TX,0,0,2.900701465e-12,0,10.9
408,0,143.7,143.7,WV,0,0,2.900701465e-12,1,7.8
415,0,143.7,143.7,AK,0,0,2.900701465e-12,1,5.8
510,0,143.7,143.7,WY,0,0,2.900701465e-12,4,11.4
415,0,143.8,143.8,OR,0,0,2.900701465e-12,3,12.9
510,0,143.9,143.9,DC,0,0,2.900701465e-12,1,11.1
408,0,143.9,143.9,WY,0,0,2.900701465e-12,2,12.5
408,0,144,144,OH,0,0,2.900701465e-12,0,12.3
408,0,144,144,WY,0,0,2.900701465e-12,1,10
415,0,144,144,TX,0,0,2.900701465e-12,1,13
510,0,144.1,144.1,churn analysis,0,0,2.900701465e-12,1,13.6
510,0,144.1,144.1,KS,0,0,2.900701465e-12,1,14.5
510,0,144.2,144.2,MI,0,0,2.900701465e-12,0,9.5
510,0,144.2,144.2,TX,0,0,2.900701465e-12,3,13.8
510,0,144.3,144.3,NJ,0,0,2.900701465e-12,3,7.8
415,0,144.4,144.4,NV,0,0,2.900701465e-12,0,7.1
408,0,144.4,144.4,PA,0,0,2.900701465e-12,1,9.9
415,0,144.5,144.5,MT,0,0,2.900701465e-12,2,12
415,0,144.5,144.5,PA,0,0,2.900701465e-12,2,17
415,0,144.6,144.6,IL,0,0,2.900701465e-12,1,10.9
415,0,144.6,144.6,NY,0,0,2.900701465e-12,2,7.4
415,0,144.8,144.8,MS,0,0,2.900701465e-12,1,13.8
510,0,144.8,144.8,NM,0,0,2.900701465e-12,2,8.2
510,0,144.8,144.8,IL,0,0,2.900701465e-12,4,11.6
510,0,144.9,144.9,VA,0,0,2.900701465e-12,2,12.3
415,0,145,145,MT,0,0,2.900701465e-12,1,14.6
415,0,145,145,HI,0,0,2.900701465e-12,2,14.2
510,0,145,145,NC,0,0,2.900701465e-12,3,7.1
415,0,145.1,145.1,LA,0,0,2.900701465e-12,2,7.9
510,0,145.3,145.3,UT,0,0,2.900701465e-12,0,8.9
415,0,145.4,145.4,NV,0,0,2.900701465e-12,1,5.2
415,0,145.4,145.4,NY,0,0,2.900701465e-12,1,10.9
408,0,145.5,145.5,VT,0,0,2.900701465e-12,1,8.9
415,0,145.5,145.5,NE,0,0,2.900701465e-12,3,10.9
415,0,145.6,145.6,MD,0,0,2.900701465e-12,0,10.5
510,0,145.6,145.6,NY,0,0,2.900701465e-12,0,12.2
415,0,145.6,145.6,ID,0,0,2.900701465e-12,1,10.9
415,0,145.6,145.6,NY,0,0,2.900701465e-12,1,11.4
510,0,145.6,145.6,MN,0,0,2.900701465e-12,2,9.2
408,0,145.7,145.7,AR,0,0,2.900701465e-12,0,11.3
415,0,145.7,145.7,MN,0,0,2.900701465e-12,3,13.1
408,0,145.8,145.8,UT,0,0,2.900701465e-12,1,9.9
415,0,146,146,IL,0,0,2.900701465e-12,0,6.8
415,0,146,146,OR,0,0,2.900701465e-12,1,13.3
408,0,146.1,146.1,NM,0,0,2.900701465e-12,0,9.2
415,0,146.1,146.1,NY,0,0,2.900701465e-12,1,6.2
415,0,146.2,146.2,WY,0,0,2.900701465e-12,3,8.7
408,0,146.3,146.3,AK,0,0,2.900701465e-12,0,14.5
415,0,146.3,146.3,NJ,0,0,2.900701465e-12,0,11.5
408,0,146.3,146.3,WY,0,0,2.900701465e-12,1,8
415,0,146.3,146.3,AR,0,0,2.900701465e-12,1,11.5
415,0,146.3,146.3,MN,0,0,2.900701465e-12,1,13.1
415,0,146.3,146.3,UT,0,0,2.900701465e-12,1,5.3
408,0,146.4,146.4,FL,0,0,2.900701465e-12,1,7.8
408,0,146.4,146.4,NM,0,0,2.900701465e-12,1,8.5
415,0,146.4,146.4,DC,0,0,2.900701465e-12,1,7.8
415,0,146.4,146.4,WV,0,0,2.900701465e-12,1,11.3
415,0,146.4,146.4,NJ,0,0,2.900701465e-12,2,15.6
510,0,146.5,146.5,PA,0,0,2.900701465e-12,0,8.2
415,0,146.5,146.5,OR,0,0,2.900701465e-12,1,4.1
510,0,146.5,146.5,AR,0,0,2.900701465e-12,3,14
415,0,146.6,146.6,LA,0,0,2.900701465e-12,0,2.9
415,0,146.6,146.6,SC,0,0,2.900701465e-12,1,10
408,0,146.7,146.7,WA,0,0,2.900701465e-12,1,13.7
408,0,146.7,146.7,IN,0,0,2.900701465e-12,2,11.1
415,0,146.7,146.7,churn analysis,0,0,2.900701465e-12,3,12.5
415,0,146.7,146.7,CT,0,0,2.900701465e-12,3,8.9
408,0,146.8,146.8,RI,0,0,2.900701465e-12,0,7.2
408,0,146.8,146.8,WV,0,0,2.900701465e-12,1,9.9
415,0,146.9,146.9,MO,0,0,2.900701465e-12,3,11.4
408,0,147,147,TN,0,0,2.900701465e-12,1,10.5
510,0,147,147,OK,0,0,2.900701465e-12,1,8.4
415,0,147,147,MA,0,0,2.900701465e-12,2,8.7
415,0,147.1,147.1,MN,0,0,2.900701465e-12,0,12.2
415,0,147.1,147.1,WY,0,0,2.900701465e-12,0,13.7
510,0,147.1,147.1,MS,0,0,2.900701465e-12,3,12.5
510,0,147.2,147.2,MS,0,0,2.900701465e-12,1,10.2
408,0,147.2,147.2,LA,0,0,2.900701465e-12,2,13.3
408,0,147.2,147.2,OH,0,0,2.900701465e-12,3,7.2
408,0,147.5,147.5,SD,0,0,2.900701465e-12,4,32
408,0,147.7,147.7,WI,0,0,2.900701465e-12,2,12.8
415,0,147.7,147.7,LA,0,0,2.900701465e-12,2,6.9
415,0,147.8,147.8,SC,0,0,2.900701465e-12,0,10.2
408,0,147.8,147.8,MS,0,0,2.900701465e-12,1,14
415,0,147.9,147.9,HI,0,0,2.900701465e-12,2,8.8
408,0,147.9,147.9,RI,0,0,2.900701465e-12,3,9.6
415,0,148.1,148.1,WA,0,0,2.900701465e-12,2,6.2
415,0,148.2,148.2,ID,0,0,2.900701465e-12,0,11
408,0,148.2,148.2,MI,0,0,2.900701465e-12,2,6.2
415,0,148.2,148.2,churn analysis,0,0,2.900701465e-12,2,6.4
510,0,148.2,148.2,FL,0,0,2.900701465e-12,2,8.6
510,0,148.3,148.3,AK,0,0,2.900701465e-12,3,8.3
408,0,148.4,148.4,MS,0,0,2.900701465e-12,0,8.9
415,0,148.4,148.4,AK,0,0,2.900701465e-12,0,6.9
415,0,148.5,148.5,ME,0,0,2.900701465e-12,0,6.5
415,0,148.5,148.5,LA,0,0,2.900701465e-12,1,6.8
510,0,148.5,148.5,DE,0,0,2.900701465e-12,1,12.4
510,0,148.5,148.5,AR,0,0,2.900701465e-12,3,9.9
415,0,148.6,148.6,CO,0,0,2.900701465e-12,1,10.1
408,0,148.6,148.6,MA,0,0,2.900701465e-12,2,10
415,0,148.7,148.7,NM,0,0,2.900701465e-12,2,23.1
415,0,148.8,148.8,WI,0,0,2.900701465e-12,3,12.1
510,0,149,149,SD,0,0,2.900701465e-12,0,8.3
